region,date,epi_week,newCases,accumCases,newDeaths,accumDeaths,newRecovered,newFollowup,pop
Southeast,2025-02-05,6,0,15658842,0,345062,NA,NA,88371433
Southeast,2025-02-06,6,0,15658842,0,345062,NA,NA,88371433
Southeast,2025-02-07,6,0,15658842,0,345062,NA,NA,88371433
Southeast,2025-02-08,6,1455,15660297,17,345079,NA,NA,88371433
Southeast,2025-02-09,7,0,15660297,0,345079,NA,NA,88371433
Southeast,2025-02-10,7,0,15660297,0,345079,NA,NA,88371433
Southeast,2025-02-11,7,0,15660297,0,345079,NA,NA,88371433
Southeast,2025-02-12,7,0,15660297,0,345079,NA,NA,88371433
Southeast,2025-02-13,7,0,15660297,0,345079,NA,NA,88371433
Southeast,2025-02-14,7,0,15660297,0,345079,NA,NA,88371433
Southeast,2025-02-15,7,3264,15663561,45,345124,NA,NA,88371433
Southeast,2025-02-16,8,0,15663561,0,345124,NA,NA,88371433
Southeast,2025-02-17,8,0,15663561,0,345124,NA,NA,88371433
Southeast,2025-02-18,8,0,15663561,0,345124,NA,NA,88371433
Southeast,2025-02-19,8,0,15663561,0,345124,NA,NA,88371433
Southeast,2025-02-20,8,0,15663561,0,345124,NA,NA,88371433
Southeast,2025-02-21,8,0,15663561,0,345124,NA,NA,88371433
Southeast,2025-02-22,8,10153,15673714,125,345249,NA,NA,88371433
Southeast,2025-02-23,9,0,15673714,0,345249,NA,NA,88371433
Southeast,2025-02-24,9,0,15673714,0,345249,NA,NA,88371433
Southeast,2025-02-25,9,0,15673714,0,345249,NA,NA,88371433
Southeast,2025-02-26,9,0,15673714,0,345249,NA,NA,88371433
Southeast,2025-02-27,9,0,15673714,0,345249,NA,NA,88371433
Southeast,2025-02-28,9,0,15673714,0,345249,NA,NA,88371433
Southeast,2025-03-01,9,635,15674349,5,345254,NA,NA,88371433
Southeast,2025-03-02,10,0,15674349,0,345254,NA,NA,88371433
Southeast,2025-03-03,10,0,15674349,0,345254,NA,NA,88371433
Southeast,2025-03-04,10,0,15674349,0,345254,NA,NA,88371433
Southeast,2025-03-05,10,0,15674349,0,345254,NA,NA,88371433
Southeast,2025-03-06,10,0,15674349,0,345254,NA,NA,88371433
Southeast,2025-03-07,10,0,15674349,0,345254,NA,NA,88371433
Southeast,2025-03-08,10,9057,15683406,121,345375,NA,NA,88371433
Southeast,2025-03-09,11,0,15683406,0,345375,NA,NA,88371433
Southeast,2025-03-10,11,0,15683406,0,345375,NA,NA,88371433
Southeast,2025-03-11,11,0,15683406,0,345375,NA,NA,88371433
Southeast,2025-03-12,11,0,15683406,0,345375,NA,NA,88371433
Southeast,2025-03-13,11,0,15683406,0,345375,NA,NA,88371433
Southeast,2025-03-14,11,0,15683406,0,345375,NA,NA,88371433
Southeast,2025-03-15,11,5137,15688543,82,345457,NA,NA,88371433
Southeast,2025-03-16,12,0,15688543,0,345457,NA,NA,88371433
Southeast,2025-03-17,12,0,15688543,0,345457,NA,NA,88371433
Southeast,2025-03-18,12,0,15688543,0,345457,NA,NA,88371433
Southeast,2025-03-19,12,0,15688543,0,345457,NA,NA,88371433
Southeast,2025-03-20,12,0,15688543,0,345457,NA,NA,88371433
Southeast,2025-03-21,12,0,15688543,0,345457,NA,NA,88371433
Southeast,2025-03-22,12,1354,15689897,11,345468,NA,NA,88371433
Southeast,2025-03-23,13,0,15689897,0,345468,NA,NA,88371433
Southeast,2025-03-24,13,0,15689897,0,345468,NA,NA,88371433
Southeast,2025-03-25,13,0,15689897,0,345468,NA,NA,88371433
Southeast,2025-03-26,13,0,15689897,0,345468,NA,NA,88371433
Southeast,2025-03-27,13,0,15689897,0,345468,NA,NA,88371433
Southeast,2025-03-28,13,0,15689897,0,345468,NA,NA,88371433
Southeast,2025-03-29,13,996,15690893,2,345470,NA,NA,88371433
Southeast,2025-03-30,14,0,15690893,0,345470,NA,NA,88371433
Southeast,2025-03-31,14,0,15690893,0,345470,NA,NA,88371433
Southeast,2025-04-01,14,0,15690893,0,345470,NA,NA,88371433
Southeast,2025-04-02,14,0,15690893,0,345470,NA,NA,88371433
Southeast,2025-04-03,14,0,15690893,0,345470,NA,NA,88371433
Southeast,2025-04-04,14,0,15690893,0,345470,NA,NA,88371433
Southeast,2025-04-05,14,6135,15697028,129,345599,NA,NA,88371433
Southeast,2025-04-06,15,0,15697028,0,345599,NA,NA,88371433
Southeast,2025-04-07,15,0,15697028,0,345599,NA,NA,88371433
Southeast,2025-04-08,15,0,15697028,0,345599,NA,NA,88371433
Southeast,2025-04-09,15,0,15697028,0,345599,NA,NA,88371433
Southeast,2025-04-10,15,0,15697028,0,345599,NA,NA,88371433
Southeast,2025-04-11,15,0,15697028,0,345599,NA,NA,88371433
Southeast,2025-04-12,15,1035,15698063,5,345604,NA,NA,88371433
Southeast,2025-04-13,16,0,15698063,0,345604,NA,NA,88371433
Southeast,2025-04-14,16,0,15698063,0,345604,NA,NA,88371433
Southeast,2025-04-15,16,0,15698063,0,345604,NA,NA,88371433
Southeast,2025-04-16,16,0,15698063,0,345604,NA,NA,88371433
Southeast,2025-04-17,16,0,15698063,0,345604,NA,NA,88371433
Southeast,2025-04-18,16,0,15698063,0,345604,NA,NA,88371433
Southeast,2025-04-19,16,2108,15700171,163,345767,NA,NA,88371433
Southeast,2025-04-20,17,0,15700171,0,345767,NA,NA,88371433
Southeast,2025-04-21,17,0,15700171,0,345767,NA,NA,88371433
Southeast,2025-04-22,17,0,15700171,0,345767,NA,NA,88371433
Southeast,2025-04-23,17,0,15700171,0,345767,NA,NA,88371433
Southeast,2025-04-24,17,0,15700171,0,345767,NA,NA,88371433
Southeast,2025-04-25,17,0,15700171,0,345767,NA,NA,88371433
Southeast,2025-04-26,17,552,15700723,7,345774,NA,NA,88371433
Southeast,2025-04-27,18,0,15700723,0,345774,NA,NA,88371433
Southeast,2025-04-28,18,0,15700723,0,345774,NA,NA,88371433
Southeast,2025-04-29,18,0,15700723,0,345774,NA,NA,88371433
Southeast,2025-04-30,18,0,15700723,0,345774,NA,NA,88371433
Southeast,2025-05-01,18,0,15700723,0,345774,NA,NA,88371433
Southeast,2025-05-02,18,0,15700723,0,345774,NA,NA,88371433
Southeast,2025-05-03,18,1856,15702579,50,345824,NA,NA,88371433
Southeast,2025-05-04,19,0,15702579,0,345824,NA,NA,88371433
Southeast,2025-05-05,19,0,15702579,0,345824,NA,NA,88371433
Southeast,2025-05-06,19,0,15702579,0,345824,NA,NA,88371433
Southeast,2025-05-07,19,0,15702579,0,345824,NA,NA,88371433
Southeast,2025-05-08,19,0,15702579,0,345824,NA,NA,88371433
Southeast,2025-05-09,19,0,15702579,0,345824,NA,NA,88371433
Southeast,2025-05-10,19,10361,15712940,2,345826,NA,NA,88371433
Southeast,2025-05-11,20,0,15712940,0,345826,NA,NA,88371433
Southeast,2025-05-12,20,0,15712940,0,345826,NA,NA,88371433
Southeast,2025-05-13,20,0,15712940,0,345826,NA,NA,88371433
Southeast,2025-05-14,20,0,15712940,0,345826,NA,NA,88371433
Southeast,2025-05-15,20,0,15712940,0,345826,NA,NA,88371433
Southeast,2025-05-16,20,0,15712940,0,345826,NA,NA,88371433
Southeast,2025-05-17,20,1798,15714738,27,345853,NA,NA,88371433
Southeast,2025-05-18,21,0,15714738,0,345853,NA,NA,88371433
Southeast,2025-05-19,21,0,15714738,0,345853,NA,NA,88371433
Southeast,2025-05-20,21,0,15714738,0,345853,NA,NA,88371433
Southeast,2025-05-21,21,0,15714738,0,345853,NA,NA,88371433
Southeast,2025-05-22,21,0,15714738,0,345853,NA,NA,88371433
Southeast,2025-05-23,21,0,15714738,0,345853,NA,NA,88371433
Southeast,2025-05-24,21,1386,15716124,15,345868,NA,NA,88371433
Southeast,2025-05-25,22,0,15716124,0,345868,NA,NA,88371433
Southeast,2025-05-26,22,0,15716124,0,345868,NA,NA,88371433
Southeast,2025-05-27,22,0,15716124,0,345868,NA,NA,88371433
Southeast,2025-05-28,22,0,15716124,0,345868,NA,NA,88371433
Southeast,2025-05-29,22,0,15716124,0,345868,NA,NA,88371433
Southeast,2025-05-30,22,0,15716124,0,345868,NA,NA,88371433
Southeast,2025-05-31,22,613,15716737,17,345885,NA,NA,88371433
Southeast,2025-06-01,23,0,15716737,0,345885,NA,NA,88371433
Southeast,2025-06-02,23,0,15716737,0,345885,NA,NA,88371433
Southeast,2025-06-03,23,0,15716737,0,345885,NA,NA,88371433
Southeast,2025-06-04,23,0,15716737,0,345885,NA,NA,88371433
Southeast,2025-06-05,23,0,15716737,0,345885,NA,NA,88371433
Southeast,2025-06-06,23,0,15716737,0,345885,NA,NA,88371433
Southeast,2025-06-07,23,998,15717735,4,345889,NA,NA,88371433
Southeast,2025-06-08,24,0,15717735,0,345889,NA,NA,88371433
Southeast,2025-06-09,24,0,15717735,0,345889,NA,NA,88371433
Southeast,2025-06-10,24,0,15717735,0,345889,NA,NA,88371433
Southeast,2025-06-11,24,0,15717735,0,345889,NA,NA,88371433
Southeast,2025-06-12,24,0,15717735,0,345889,NA,NA,88371433
Southeast,2025-06-13,24,0,15717735,0,345889,NA,NA,88371433
Southeast,2025-06-14,24,1754,15719489,24,345913,NA,NA,88371433
Southeast,2025-06-15,25,0,15719489,0,345913,NA,NA,88371433
Southeast,2025-06-16,25,0,15719489,0,345913,NA,NA,88371433
Southeast,2025-06-17,25,0,15719489,0,345913,NA,NA,88371433
Southeast,2025-06-18,25,0,15719489,0,345913,NA,NA,88371433
Southeast,2025-06-19,25,0,15719489,0,345913,NA,NA,88371433
Southeast,2025-06-20,25,0,15719489,0,345913,NA,NA,88371433
Southeast,2025-06-21,25,401,15719890,11,345924,NA,NA,88371433
Southeast,2025-06-22,26,0,15719890,0,345924,NA,NA,88371433
Southeast,2025-06-23,26,0,15719890,0,345924,NA,NA,88371433
Southeast,2025-06-24,26,0,15719890,0,345924,NA,NA,88371433
Southeast,2025-06-25,26,0,15719890,0,345924,NA,NA,88371433
Southeast,2025-06-26,26,0,15719890,0,345924,NA,NA,88371433
Southeast,2025-06-27,26,0,15719890,0,345924,NA,NA,88371433
Southeast,2025-06-28,26,943,15720833,28,345952,NA,NA,88371433
Southeast,2025-06-29,27,0,15720833,0,345952,NA,NA,88371433
Southeast,2025-06-30,27,0,15720833,0,345952,NA,NA,88371433
Midwest,2025-07-01,27,0,4614230,0,67324,NA,NA,16297074
Midwest,2025-07-02,27,0,4614230,0,67324,NA,NA,16297074
Midwest,2025-07-03,27,0,4614230,0,67324,NA,NA,16297074
Midwest,2025-07-04,27,0,4614230,0,67324,NA,NA,16297074
Midwest,2025-07-05,27,453,4614683,4,67328,NA,NA,16297074
Midwest,2025-07-06,28,0,4614683,0,67328,NA,NA,16297074
Midwest,2025-07-07,28,0,4614683,0,67328,NA,NA,16297074
Midwest,2025-07-08,28,0,4614683,0,67328,NA,NA,16297074
Midwest,2025-07-09,28,0,4614683,0,67328,NA,NA,16297074
Midwest,2025-07-10,28,0,4614683,0,67328,NA,NA,16297074
Midwest,2025-07-11,28,0,4614683,0,67328,NA,NA,16297074
Midwest,2025-07-12,28,300,4614983,0,67328,NA,NA,16297074
Midwest,2025-07-13,29,0,4614983,0,67328,NA,NA,16297074
Midwest,2025-07-14,29,0,4614983,0,67328,NA,NA,16297074
Midwest,2025-07-15,29,0,4614983,0,67328,NA,NA,16297074
Midwest,2025-07-16,29,0,4614983,0,67328,NA,NA,16297074
Midwest,2025-07-17,29,0,4614983,0,67328,NA,NA,16297074
Midwest,2025-07-18,29,0,4614983,0,67328,NA,NA,16297074
Midwest,2025-07-19,29,9,4614992,0,67328,NA,NA,16297074
Midwest,2025-07-20,30,0,4614992,0,67328,NA,NA,16297074
Midwest,2025-07-21,30,0,4614992,0,67328,NA,NA,16297074
Midwest,2025-07-22,30,0,4614992,0,67328,NA,NA,16297074
Midwest,2025-07-23,30,0,4614992,0,67328,NA,NA,16297074
Midwest,2025-07-24,30,0,4614992,0,67328,NA,NA,16297074
Midwest,2025-07-25,30,0,4614992,0,67328,NA,NA,16297074
Midwest,2025-07-26,30,-20,4614972,5,67333,NA,NA,16297074
Midwest,2025-07-27,31,0,4614972,0,67333,NA,NA,16297074
Midwest,2025-07-28,31,0,4614972,0,67333,NA,NA,16297074
Midwest,2025-07-29,31,0,4614972,0,67333,NA,NA,16297074
Midwest,2025-07-30,31,0,4614972,0,67333,NA,NA,16297074
Midwest,2025-07-31,31,0,4614972,0,67333,NA,NA,16297074
Midwest,2025-08-01,31,0,4614972,0,67333,NA,NA,16297074
North,2025-07-01,27,0,3010333,0,52240,NA,NA,18430980
North,2025-07-02,27,0,3010333,0,52240,NA,NA,18430980
North,2025-07-03,27,0,3010333,0,52240,NA,NA,18430980
North,2025-07-04,27,0,3010333,0,52240,NA,NA,18430980
North,2025-07-05,27,48,3010381,1,52241,NA,NA,18430980
North,2025-07-06,28,0,3010381,0,52241,NA,NA,18430980
North,2025-07-07,28,0,3010381,0,52241,NA,NA,18430980
North,2025-07-08,28,0,3010381,0,52241,NA,NA,18430980
North,2025-07-09,28,0,3010381,0,52241,NA,NA,18430980
North,2025-07-10,28,0,3010381,0,52241,NA,NA,18430980
North,2025-07-11,28,0,3010381,0,52241,NA,NA,18430980
North,2025-07-12,28,246,3010627,0,52241,NA,NA,18430980
North,2025-07-13,29,0,3010627,0,52241,NA,NA,18430980
North,2025-07-14,29,0,3010627,0,52241,NA,NA,18430980
North,2025-07-15,29,0,3010627,0,52241,NA,NA,18430980
North,2025-07-16,29,0,3010627,0,52241,NA,NA,18430980
North,2025-07-17,29,0,3010627,0,52241,NA,NA,18430980
North,2025-07-18,29,0,3010627,0,52241,NA,NA,18430980
North,2025-07-19,29,35,3010662,2,52243,NA,NA,18430980
North,2025-07-20,30,0,3010662,0,52243,NA,NA,18430980
North,2025-07-21,30,0,3010662,0,52243,NA,NA,18430980
North,2025-07-22,30,0,3010662,0,52243,NA,NA,18430980
North,2025-07-23,30,0,3010662,0,52243,NA,NA,18430980
North,2025-07-24,30,0,3010662,0,52243,NA,NA,18430980
North,2025-07-25,30,0,3010662,0,52243,NA,NA,18430980
North,2025-07-26,30,156,3010818,-3,52240,NA,NA,18430980
North,2025-07-27,31,0,3010818,0,52240,NA,NA,18430980
North,2025-07-28,31,0,3010818,0,52240,NA,NA,18430980
North,2025-07-29,31,0,3010818,0,52240,NA,NA,18430980
North,2025-07-30,31,0,3010818,0,52240,NA,NA,18430980
North,2025-07-31,31,0,3010818,0,52240,NA,NA,18430980
North,2025-08-01,31,0,3010818,0,52240,NA,NA,18430980
Northeast,2025-07-01,27,0,7631558,0,137253,NA,NA,57071654
Northeast,2025-07-02,27,0,7631558,0,137253,NA,NA,57071654
Northeast,2025-07-03,27,0,7631558,0,137253,NA,NA,57071654
Northeast,2025-07-04,27,0,7631558,0,137253,NA,NA,57071654
Northeast,2025-07-05,27,251,7631809,1,137254,NA,NA,57071654
Northeast,2025-07-06,28,0,7631809,0,137254,NA,NA,57071654
Northeast,2025-07-07,28,0,7631809,0,137254,NA,NA,57071654
Northeast,2025-07-08,28,0,7631809,0,137254,NA,NA,57071654
Northeast,2025-07-09,28,0,7631809,0,137254,NA,NA,57071654
Northeast,2025-07-10,28,0,7631809,0,137254,NA,NA,57071654
Northeast,2025-07-11,28,0,7631809,0,137254,NA,NA,57071654
Northeast,2025-07-12,28,371,7632180,4,137258,NA,NA,57071654
Northeast,2025-07-13,29,0,7632180,0,137258,NA,NA,57071654
Northeast,2025-07-14,29,0,7632180,0,137258,NA,NA,57071654
Northeast,2025-07-15,29,0,7632180,0,137258,NA,NA,57071654
Northeast,2025-07-16,29,0,7632180,0,137258,NA,NA,57071654
Northeast,2025-07-17,29,0,7632180,0,137258,NA,NA,57071654
Northeast,2025-07-18,29,0,7632180,0,137258,NA,NA,57071654
Northeast,2025-07-19,29,204,7632384,15,137273,NA,NA,57071654
Northeast,2025-07-20,30,0,7632384,0,137273,NA,NA,57071654
Northeast,2025-07-21,30,0,7632384,0,137273,NA,NA,57071654
Northeast,2025-07-22,30,0,7632384,0,137273,NA,NA,57071654
Northeast,2025-07-23,30,0,7632384,0,137273,NA,NA,57071654
Northeast,2025-07-24,30,0,7632384,0,137273,NA,NA,57071654
Northeast,2025-07-25,30,0,7632384,0,137273,NA,NA,57071654
Northeast,2025-07-26,30,279,7632663,1,137274,NA,NA,57071654
Northeast,2025-07-27,31,0,7632663,0,137274,NA,NA,57071654
Northeast,2025-07-28,31,0,7632663,0,137274,NA,NA,57071654
Northeast,2025-07-29,31,0,7632663,0,137274,NA,NA,57071654
Northeast,2025-07-30,31,0,7632663,0,137274,NA,NA,57071654
Northeast,2025-07-31,31,0,7632663,0,137274,NA,NA,57071654
Northeast,2025-08-01,31,0,7632663,0,137274,NA,NA,57071654
South,2025-07-01,27,0,8309082,0,113577,NA,NA,29975984
South,2025-07-02,27,0,8309082,0,113577,NA,NA,29975984
South,2025-07-03,27,0,8309082,0,113577,NA,NA,29975984
South,2025-07-04,27,0,8309082,0,113577,NA,NA,29975984
South,2025-07-05,27,187,8309269,5,113582,NA,NA,29975984
South,2025-07-06,28,0,8309269,0,113582,NA,NA,29975984
South,2025-07-07,28,0,8309269,0,113582,NA,NA,29975984
South,2025-07-08,28,0,8309269,0,113582,NA,NA,29975984
South,2025-07-09,28,0,8309269,0,113582,NA,NA,29975984
South,2025-07-10,28,0,8309269,0,113582,NA,NA,29975984
South,2025-07-11,28,0,8309269,0,113582,NA,NA,29975984
South,2025-07-12,28,232,8309501,1,113583,NA,NA,29975984
South,2025-07-13,29,0,8309501,0,113583,NA,NA,29975984
South,2025-07-14,29,0,8309501,0,113583,NA,NA,29975984
South,2025-07-15,29,0,8309501,0,113583,NA,NA,29975984
South,2025-07-16,29,0,8309501,0,113583,NA,NA,29975984
South,2025-07-17,29,0,8309501,0,113583,NA,NA,29975984
South,2025-07-18,29,0,8309501,0,113583,NA,NA,29975984
South,2025-07-19,29,146,8309647,0,113583,NA,NA,29975984
South,2025-07-20,30,0,8309647,0,113583,NA,NA,29975984
South,2025-07-21,30,0,8309647,0,113583,NA,NA,29975984
South,2025-07-22,30,0,8309647,0,113583,NA,NA,29975984
South,2025-07-23,30,0,8309647,0,113583,NA,NA,29975984
South,2025-07-24,30,0,8309647,0,113583,NA,NA,29975984
South,2025-07-25,30,0,8309647,0,113583,NA,NA,29975984
South,2025-07-26,30,156,8309803,0,113583,NA,NA,29975984
South,2025-07-27,31,0,8309803,0,113583,NA,NA,29975984
South,2025-07-28,31,0,8309803,0,113583,NA,NA,29975984
South,2025-07-29,31,0,8309803,0,113583,NA,NA,29975984
South,2025-07-30,31,0,8309803,0,113583,NA,NA,29975984
South,2025-07-31,31,0,8309803,0,113583,NA,NA,29975984
South,2025-08-01,31,0,8309803,0,113583,NA,NA,29975984
Southeast,2025-07-01,27,0,15720833,0,345952,NA,NA,88371433
Southeast,2025-07-02,27,0,15720833,0,345952,NA,NA,88371433
Southeast,2025-07-03,27,0,15720833,0,345952,NA,NA,88371433
Southeast,2025-07-04,27,0,15720833,0,345952,NA,NA,88371433
Southeast,2025-07-05,27,337,15721170,1,345953,NA,NA,88371433
Southeast,2025-07-06,28,0,15721170,0,345953,NA,NA,88371433
Southeast,2025-07-07,28,0,15721170,0,345953,NA,NA,88371433
Southeast,2025-07-08,28,0,15721170,0,345953,NA,NA,88371433
Southeast,2025-07-09,28,0,15721170,0,345953,NA,NA,88371433
Southeast,2025-07-10,28,0,15721170,0,345953,NA,NA,88371433
Southeast,2025-07-11,28,0,15721170,0,345953,NA,NA,88371433
Southeast,2025-07-12,28,1857,15723027,85,346038,NA,NA,88371433
Southeast,2025-07-13,29,0,15723027,0,346038,NA,NA,88371433
Southeast,2025-07-14,29,0,15723027,0,346038,NA,NA,88371433
Southeast,2025-07-15,29,0,15723027,0,346038,NA,NA,88371433
Southeast,2025-07-16,29,0,15723027,0,346038,NA,NA,88371433
Southeast,2025-07-17,29,0,15723027,0,346038,NA,NA,88371433
Southeast,2025-07-18,29,0,15723027,0,346038,NA,NA,88371433
Southeast,2025-07-19,29,833,15723860,13,346051,NA,NA,88371433
Southeast,2025-07-20,30,0,15723860,0,346051,NA,NA,88371433
Southeast,2025-07-21,30,0,15723860,0,346051,NA,NA,88371433
Southeast,2025-07-22,30,0,15723860,0,346051,NA,NA,88371433
Southeast,2025-07-23,30,0,15723860,0,346051,NA,NA,88371433
Southeast,2025-07-24,30,0,15723860,0,346051,NA,NA,88371433
Southeast,2025-07-25,30,0,15723860,0,346051,NA,NA,88371433
Southeast,2025-07-26,30,2927,15726787,28,346079,NA,NA,88371433
Southeast,2025-07-27,31,0,15726787,0,346079,NA,NA,88371433
Southeast,2025-07-28,31,0,15726787,0,346079,NA,NA,88371433
Southeast,2025-07-29,31,0,15726787,0,346079,NA,NA,88371433
Southeast,2025-07-30,31,0,15726787,0,346079,NA,NA,88371433
Southeast,2025-07-31,31,0,15726787,0,346079,NA,NA,88371433
Southeast,2025-08-01,31,0,15726787,0,346079,NA,NA,88371433
Midwest,2020-02-25,9,0,0,0,0,NA,NA,16297074
Midwest,2020-02-26,9,0,0,0,0,NA,NA,16297074
Midwest,2020-02-27,9,0,0,0,0,NA,NA,16297074
Midwest,2020-02-28,9,0,0,0,0,NA,NA,16297074
Midwest,2020-02-29,9,0,0,0,0,NA,NA,16297074
Midwest,2020-03-01,10,0,0,0,0,NA,NA,16297074
Midwest,2020-03-02,10,0,0,0,0,NA,NA,16297074
Midwest,2020-03-03,10,0,0,0,0,NA,NA,16297074
Midwest,2020-03-04,10,0,0,0,0,NA,NA,16297074
Midwest,2020-03-05,10,0,0,0,0,NA,NA,16297074
Midwest,2020-03-06,10,0,0,0,0,NA,NA,16297074
Midwest,2020-03-07,10,1,1,0,0,NA,NA,16297074
Midwest,2020-03-08,11,0,1,0,0,NA,NA,16297074
Midwest,2020-03-09,11,0,1,0,0,NA,NA,16297074
Midwest,2020-03-10,11,0,1,0,0,NA,NA,16297074
Midwest,2020-03-11,11,1,2,0,0,NA,NA,16297074
Midwest,2020-03-12,11,0,2,0,0,NA,NA,16297074
Midwest,2020-03-13,11,3,5,0,0,NA,NA,16297074
Midwest,2020-03-14,11,4,9,0,0,NA,NA,16297074
Midwest,2020-03-15,12,2,11,0,0,NA,NA,16297074
Midwest,2020-03-16,12,7,18,0,0,NA,NA,16297074
Midwest,2020-03-17,12,14,32,0,0,NA,NA,16297074
Midwest,2020-03-18,12,9,41,0,0,NA,NA,16297074
Midwest,2020-03-19,12,20,61,0,0,NA,NA,16297074
Midwest,2020-03-20,12,51,112,0,0,NA,NA,16297074
Midwest,2020-03-21,12,26,138,0,0,NA,NA,16297074
Midwest,2020-03-22,13,23,161,0,0,NA,NA,16297074
Midwest,2020-03-23,13,18,179,0,0,NA,NA,16297074
Midwest,2020-03-24,13,38,217,0,0,NA,NA,16297074
Midwest,2020-03-25,13,4,221,0,0,NA,NA,16297074
Midwest,2020-03-26,13,54,275,1,1,NA,NA,16297074
Midwest,2020-03-27,13,43,318,0,1,NA,NA,16297074
Midwest,2020-03-28,13,42,360,0,1,NA,NA,16297074
Midwest,2020-03-29,14,39,399,1,2,NA,NA,16297074
Midwest,2020-03-30,14,36,435,0,2,NA,NA,16297074
Midwest,2020-03-31,14,35,470,3,5,NA,NA,16297074
Midwest,2020-04-01,14,34,504,0,5,NA,NA,16297074
Midwest,2020-04-02,14,28,532,1,6,NA,NA,16297074
Midwest,2020-04-03,14,62,594,3,9,NA,NA,16297074
Midwest,2020-04-04,14,81,675,2,11,NA,NA,16297074
Midwest,2020-04-05,15,33,708,1,12,NA,NA,16297074
Midwest,2020-04-06,15,26,734,5,17,NA,NA,16297074
Midwest,2020-04-07,15,49,783,3,20,NA,NA,16297074
Midwest,2020-04-08,15,59,842,2,22,NA,NA,16297074
Midwest,2020-04-09,15,61,903,2,24,NA,NA,16297074
Midwest,2020-04-10,15,52,955,2,26,NA,NA,16297074
Midwest,2020-04-11,15,54,1009,3,29,NA,NA,16297074
Midwest,2020-04-12,16,58,1067,4,33,NA,NA,16297074
Midwest,2020-04-13,16,51,1118,5,38,NA,NA,16297074
Midwest,2020-04-14,16,70,1188,2,40,NA,NA,16297074
Midwest,2020-04-15,16,70,1258,0,40,NA,NA,16297074
Midwest,2020-04-16,16,63,1321,6,46,NA,NA,16297074
Midwest,2020-04-17,16,65,1386,0,46,NA,NA,16297074
Midwest,2020-04-18,16,86,1472,6,52,NA,NA,16297074
Midwest,2020-04-19,17,90,1562,0,52,NA,NA,16297074
Midwest,2020-04-20,17,65,1627,2,54,NA,NA,16297074
Midwest,2020-04-21,17,29,1656,1,55,NA,NA,16297074
Midwest,2020-04-22,17,86,1742,3,58,NA,NA,16297074
Midwest,2020-04-23,17,81,1823,4,62,NA,NA,16297074
Midwest,2020-04-24,17,105,1928,3,65,NA,NA,16297074
Midwest,2020-04-25,17,55,1983,2,67,NA,NA,16297074
Midwest,2020-04-26,18,140,2123,1,68,NA,NA,16297074
Midwest,2020-04-27,18,134,2257,4,72,NA,NA,16297074
Midwest,2020-04-28,18,118,2375,3,75,NA,NA,16297074
Midwest,2020-04-29,18,146,2521,0,75,NA,NA,16297074
Midwest,2020-04-30,18,168,2689,4,79,NA,NA,16297074
Midwest,2020-05-01,18,166,2855,0,79,NA,NA,16297074
Midwest,2020-05-02,18,133,2988,3,82,NA,NA,16297074
Midwest,2020-05-03,19,120,3108,3,85,NA,NA,16297074
Midwest,2020-05-04,19,139,3247,1,86,NA,NA,16297074
Midwest,2020-05-05,19,141,3388,8,94,NA,NA,16297074
Midwest,2020-05-06,19,209,3597,7,101,NA,NA,16297074
Midwest,2020-05-07,19,416,4013,1,102,NA,NA,16297074
Midwest,2020-05-08,19,265,4278,7,109,NA,NA,16297074
Midwest,2020-05-09,19,215,4493,4,113,NA,NA,16297074
Midwest,2020-05-10,20,163,4656,5,118,NA,NA,16297074
Midwest,2020-05-11,20,153,4809,5,123,NA,NA,16297074
Midwest,2020-05-12,20,281,5090,6,129,NA,NA,16297074
Midwest,2020-05-13,20,327,5417,13,142,NA,NA,16297074
Midwest,2020-05-14,20,593,6010,10,152,NA,NA,16297074
Midwest,2020-05-15,20,607,6617,10,162,NA,NA,16297074
Midwest,2020-05-16,20,522,7139,5,167,NA,NA,16297074
Midwest,2020-05-17,21,392,7531,4,171,NA,NA,16297074
Midwest,2020-05-18,21,387,7918,13,184,NA,NA,16297074
Midwest,2020-05-19,21,418,8336,9,193,NA,NA,16297074
Midwest,2020-05-20,21,550,8886,11,204,NA,NA,16297074
Midwest,2020-05-21,21,688,9574,16,220,NA,NA,16297074
Midwest,2020-05-22,21,703,10277,17,237,NA,NA,16297074
Midwest,2020-05-23,21,561,10838,7,244,NA,NA,16297074
Midwest,2020-05-24,22,629,11467,12,256,NA,NA,16297074
Midwest,2020-05-25,22,498,11965,12,268,NA,NA,16297074
Midwest,2020-05-26,22,644,12609,20,288,NA,NA,16297074
Midwest,2020-05-27,22,1020,13629,17,305,NA,NA,16297074
Midwest,2020-05-28,22,974,14603,21,326,NA,NA,16297074
Midwest,2020-05-29,22,897,15500,21,347,NA,NA,16297074
Midwest,2020-05-30,22,1338,16838,13,360,NA,NA,16297074
Midwest,2020-05-31,23,562,17400,15,375,NA,NA,16297074
Midwest,2020-06-01,23,1125,18525,9,384,NA,NA,16297074
Midwest,2020-06-02,23,1463,19988,34,418,NA,NA,16297074
Midwest,2020-06-03,23,1252,21240,24,442,NA,NA,16297074
Midwest,2020-06-04,23,1746,22986,20,462,NA,NA,16297074
Midwest,2020-06-05,23,2073,25059,16,478,NA,NA,16297074
Midwest,2020-06-06,23,2254,27313,19,497,NA,NA,16297074
Midwest,2020-06-07,24,1254,28567,20,517,NA,NA,16297074
